access_estsize,access_url,datalink_url,date_obs,dec,dec_pnt,det_chip1id,det_chop_ncycles,det_dit,det_expid,det_ndit,dp_cat,dp_id,dp_tech,dp_type,ecl_lat,ecl_lon,exp_start,exposure,filter_path,gal_lat,gal_lon,grat_path,gris_path,ins_mode,instrument,lambda_max,lambda_min,last_mod_date,mjd_obs,ob_id,ob_name,object,obs_mode,origfile,period,pi_coi,prog_id,prog_title,prog_type,ra,ra_pnt,release_date,s_region,slit_path,target,tel_airm_end,tel_airm_start,tel_alt,tel_ambi_fwhm_end,tel_ambi_fwhm_start,tel_ambi_pres_end,tel_ambi_pres_start,tel_ambi_rhum,tel_az,telescope,tpl_expno,tpl_id,tpl_name,tpl_nexp,tpl_seqno,tpl_start,col1,col2,col3,col4
2436,https://dataportal.eso.org/dataPortal/file/NACO.2003-06-17T07:30:37.200,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?NACO.2003-06-17T07:30:37.200,2003-06-17T07:30:37.2003,-14.76567,-14.76567,,4,0.3447,3820,13,SCIENCE,NACO.2003-06-17T07:30:37.200,IMAGE,OBJECT,-3.53864,209.954784,2003-06-17T07:30:37.200Z,4.481,NB_2.17,-51.337478,43.417238,,,IMAGING,NAOS+CONICA,2177.5,2154.5,2011-08-18T09:23:02.063Z,52807.31293056,,,HD_166348,s,NACO_0378.fits,,MUNDT/ BAILER-JONES/ LAMM/ BARRADO Y NAVASCUES/ LOONEY/ EISENHAUER/ JAFFE/ TECZA,70.C-0777(F),A SEARCH FOR HOT MASSIVE PLANETS AROUND NEARBY YOUNG STARS,1,333.41878,333.41878,2004-06-16T07:30:37Z,POSITION J2000 333.41877999999997 -14.76567,,,1.116,1.116,63.6,0.56,0.56,743.7,743.7,3.0,252.942,ESO-VLT-U4,,,,,,,NACO.2003-06-17T07:30:37.200,IMAGE,NAOS+CONICA,
2470,https://dataportal.eso.org/dataPortal/file/NACO.2003-06-17T08:20:59.981,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?NACO.2003-06-17T08:20:59.981,2003-06-17T08:20:59.9813,-14.76164,-14.76164,,4,0.3447,3821,13,SCIENCE,NACO.2003-06-17T08:20:59.981,IMAGE,OBJECT,-3.540471,209.938648,2003-06-17T08:20:59.980Z,4.481,NB_2.17,-51.349972,43.43377,,,Undefined,NAOS+CONICA,2177.5,2154.5,2011-08-18T09:23:03.070Z,52807.34791645,,,HD_166348,s,NACO_0379.fits,,MUNDT/ BAILER-JONES/ LAMM/ BARRADO Y NAVASCUES/ LOONEY/ EISENHAUER/ JAFFE/ TECZA,70.C-0777(F),A SEARCH FOR HOT MASSIVE PLANETS AROUND NEARBY YOUNG STARS,1,333.43501611,333.435016,2004-06-16T08:20:59Z,POSITION J2000 333.435016 -14.76164,,,1.04,1.04,73.946,0.6,0.58,743.68,743.7,4.0,234.541,ESO-VLT-U4,,,,,,,NACO.2003-06-17T08:20:59.981,IMAGE,NAOS+CONICA,
2825,https://dataportal.eso.org/dataPortal/file/NACO.2003-06-17T07:28:59.825,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?NACO.2003-06-17T07:28:59.825,2003-06-17T07:28:59.8252,-14.76578,-14.76578,,4,0.8,3819,13,SCIENCE,NACO.2003-06-17T07:28:59.825,IMAGE,OBJECT,-3.538586,209.955235,2003-06-17T07:28:59.823Z,10.4,NB_2.17,-51.337128,43.416779,,,IMAGING,NAOS+CONICA,2177.5,2154.5,2011-08-18T09:22:46.130Z,52807.31180353,,,HD_166348,s,NACO_0377.fits,,MUNDT/ BAILER-JONES/ LAMM/ BARRADO Y NAVASCUES/ LOONEY/ EISENHAUER/ JAFFE/ TECZA,70.C-0777(F),A SEARCH FOR HOT MASSIVE PLANETS AROUND NEARBY YOUNG STARS,1,333.41832611,333.418326,2004-06-16T07:28:59Z,POSITION J2000 333.418326 -14.76578,,,1.119,1.12,63.248,0.6,0.56,743.68,743.68,3.0,253.324,ESO-VLT-U4,,,,,,,NACO.2003-06-17T07:28:59.825,IMAGE,NAOS+CONICA,
15657,https://dataportal.eso.org/dataPortal/file/ONTT.2003-04-10T10:19:27.553,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-04-10T10:19:27.553,2003-04-10T10:19:27.553,-22.35167,-22.35167,,,,781,,SCIENCE,ONTT.2003-04-10T10:19:27.553,IMAGE,,-0.870579,247.087487,2003-04-10T10:19:27.553Z,0.498,Z#611,-20.181486,17.450314,,FREE,RILD,EMMI/5.11,960.0,840.0,2011-07-13T18:01:42.663Z,52739.43018001,0,Image-RILD_img_obs_Exposures,MICHELE-STAR,,RILD_i_o_Exposures.112.fits,,,59.A-0000,,,294.89166694,294.891667,2004-04-09T10:19:27Z,POSITION J2000 294.891667 -22.35167,FREE,MICHELE-STAR,1.027,1.027,76.747,,,,,19.0,241.475,ESO-NTT,1,RILD_img_obs_Exposures,Images,1,1,2003-04-10T10:18:54,ONTT.2003-04-10T10:19:27.553,IMAGE,EMMI/5.11,MICHELE-STAR
1222,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:39:34.066,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:39:34.066,2003-06-19T09:39:34.0660,-14.56167,-14.56167,,4,1.2,1028,5,SCIENCE,ONTT.2003-06-19T09:39:34.066,IMAGE,OTHER,-3.650272,209.091539,2003-06-19T09:39:34.663Z,1.2,"NB_2.09,NB_BRGAMMA",-52.012727,44.298704,,,LARGE_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:34.293Z,52809.40247762,100150100,mars,MARS,v,SOFI_0642.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.29167,334.29167,2004-06-18T09:39:34Z,POSITION J2000 334.29167 -14.56167,,MARS,1.041,1.041,73.921,0.98,0.98,775.8,775.8,18.0,154.692,ESO-NTT,1,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:39:28,ONTT.2003-06-19T09:39:34.066,IMAGE,SOFI,MARS
1221,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:51:50.111,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:51:50.111,2003-06-19T09:51:50.1118,-14.56179,-14.56179,,4,1.2,1042,5,SCIENCE,ONTT.2003-06-19T09:51:50.111,IMAGE,OTHER,-3.652352,209.086459,2003-06-19T09:51:50.110Z,1.2,"NB_2.09,NB_BRGAMMA",-52.017717,44.30238,,,SMALL_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:34.970Z,52809.41099666,100150101,mars,MARS,v,SOFI_0656.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.29733,334.29733,2004-06-18T09:51:50Z,POSITION J2000 334.29733 -14.56179,,MARS,1.048,1.048,72.583,0.82,0.82,775.6,775.6,18.0,145.473,ESO-NTT,5,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:49:46,ONTT.2003-06-19T09:51:50.111,IMAGE,SOFI,MARS
12257,https://dataportal.eso.org/dataPortal/file/ONTT.2003-04-10T10:14:53.153,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-04-10T10:14:53.153,2003-04-10T10:14:53.152,-22.35167,-22.35167,,,,741,,SCIENCE,ONTT.2003-04-10T10:14:53.153,IMAGE,,-0.870579,247.087487,2003-04-10T10:14:53.153Z,0.498,NII#653,-20.181486,17.450314,,FREE,RILD,EMMI/5.11,659.423,656.191,2011-07-13T18:01:43.967Z,52739.42700408,0,Image-RILD_img_obs_Exposures,MICHELE-STAR,,RILD_i_o_Exposures.108.fits,,,59.A-0000,,,294.89166694,294.891667,2004-04-09T10:14:53Z,POSITION J2000 294.891667 -22.35167,FREE,MICHELE-STAR,1.031,1.031,75.856,,,,,19.0,243.923,ESO-NTT,1,RILD_img_obs_Exposures,Images,1,1,2003-04-10T10:14:17,ONTT.2003-04-10T10:14:53.153,IMAGE,EMMI/5.11,MICHELE-STAR
14068,https://dataportal.eso.org/dataPortal/file/ONTT.2003-04-10T10:20:33.384,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-04-10T10:20:33.384,2003-04-10T10:20:33.384,-22.35167,-22.35167,,,,791,,SCIENCE,ONTT.2003-04-10T10:20:33.384,IMAGE,,-0.870579,247.087487,2003-04-10T10:20:33.383Z,0.498,BB#605,-20.181486,17.450314,,FREE,RILD,EMMI/5.11,467.905,358.535,2011-07-13T18:01:47.627Z,52739.43094195,0,Image-RILD_img_obs_Exposures,MICHELE-STAR,,RILD_i_o_Exposures.113.fits,,,59.A-0000,,,294.89166694,294.891667,2004-04-09T10:20:33Z,POSITION J2000 294.891667 -22.35167,FREE,MICHELE-STAR,1.026,1.026,76.958,,,,,19.0,240.844,ESO-NTT,1,RILD_img_obs_Exposures,Images,1,1,2003-04-10T10:20:09,ONTT.2003-04-10T10:20:33.384,IMAGE,EMMI/5.11,MICHELE-STAR
1208,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:40:09.855,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:40:09.855,2003-06-19T09:40:09.8547,-14.57407,-14.57407,,4,1.2,1030,5,SCIENCE,ONTT.2003-06-19T09:40:09.855,IMAGE,OTHER,-3.663347,209.092092,2003-06-19T09:40:09.853Z,1.2,"NB_2.09,NB_BRGAMMA",-52.021862,44.283478,,,LARGE_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:33.920Z,52809.40289184,100150100,mars,MARS,v,SOFI_0644.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.29599,334.29599,2004-06-18T09:40:09Z,POSITION J2000 334.29598999999996 -14.57407,,MARS,1.041,1.041,73.878,0.98,0.98,775.8,775.8,18.0,154.205,ESO-NTT,3,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:39:28,ONTT.2003-06-19T09:40:09.855,IMAGE,SOFI,MARS
1233,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:51:14.607,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:51:14.607,2003-06-19T09:51:14.6071,-14.56567,-14.56567,,4,1.2,1040,5,SCIENCE,ONTT.2003-06-19T09:51:14.607,IMAGE,OTHER,-3.655483,209.089132,2003-06-19T09:51:14.607Z,1.2,"NB_2.09,NB_BRGAMMA",-52.018166,44.295737,,,SMALL_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:35.807Z,52809.41058573,100150101,mars,MARS,v,SOFI_0654.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.29592,334.29592,2004-06-18T09:51:14Z,POSITION J2000 334.29592 -14.56567,,MARS,1.048,1.048,72.66,0.82,0.82,775.6,775.6,18.0,145.882,ESO-NTT,3,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:49:46,ONTT.2003-06-19T09:51:14.607,IMAGE,SOFI,MARS
1225,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:40:45.358,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:40:45.358,2003-06-19T09:40:45.3580,-14.56279,-14.56279,,4,1.2,1032,5,SCIENCE,ONTT.2003-06-19T09:40:45.358,IMAGE,OTHER,-3.646629,209.104153,2003-06-19T09:40:45.357Z,1.2,"NB_2.09,NB_BRGAMMA",-52.001441,44.287884,,,LARGE_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:34.907Z,52809.40330276,100150100,mars,MARS,v,SOFI_0646.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.27818,334.27818,2004-06-18T09:40:45Z,POSITION J2000 334.27818 -14.56279,,MARS,1.041,1.041,73.805,0.98,0.98,775.8,775.8,18.0,153.697,ESO-NTT,5,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:39:28,ONTT.2003-06-19T09:40:45.358,IMAGE,SOFI,MARS
1221,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:41:04.314,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:41:04.314,2003-06-19T09:41:04.3135,-14.56699,-14.56699,,4,1.2,1033,5,SCIENCE,ONTT.2003-06-19T09:41:04.314,IMAGE,OTHER,-3.658157,209.085851,2003-06-19T09:41:04.313Z,1.2,"NB_2.09,NB_BRGAMMA",-52.022358,44.296628,,,LARGE_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:37.213Z,52809.40352215,100150100,mars,MARS,v,SOFI_0647.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.30007,334.30007,2004-06-18T09:41:04Z,POSITION J2000 334.30007 -14.56699,,MARS,1.041,1.041,73.786,0.98,0.98,775.8,775.8,18.0,153.508,ESO-NTT,6,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:39:28,ONTT.2003-06-19T09:41:04.314,IMAGE,SOFI,MARS
1202,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:39:52.101,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:39:52.101,2003-06-19T09:39:52.1008,-14.55845,-14.55845,,4,1.2,1029,5,SCIENCE,ONTT.2003-06-19T09:39:52.101,IMAGE,OTHER,-3.651404,209.079609,2003-06-19T09:39:52.100Z,1.2,"NB_2.09,NB_BRGAMMA",-52.021716,44.311521,,,LARGE_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:35.057Z,52809.40268635,100150100,mars,MARS,v,SOFI_0643.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.30357,334.30357,2004-06-18T09:39:52Z,POSITION J2000 334.30357000000004 -14.55845,,MARS,1.041,1.041,73.896,0.98,0.98,775.8,775.8,18.0,154.506,ESO-NTT,2,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:39:28,ONTT.2003-06-19T09:39:52.101,IMAGE,SOFI,MARS
1232,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:50:37.622,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:50:37.622,2003-06-19T09:50:37.6219,-14.56167,-14.56167,,4,1.2,1038,5,SCIENCE,ONTT.2003-06-19T09:50:37.622,IMAGE,OTHER,-3.650272,209.091539,2003-06-19T09:50:37.620Z,1.2,"NB_2.09,NB_BRGAMMA",-52.012727,44.298704,,,SMALL_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:37.173Z,52809.41015766,100150101,mars,MARS,v,SOFI_0652.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.29167,334.29167,2004-06-18T09:50:37Z,POSITION J2000 334.29167 -14.56167,,MARS,1.047,1.047,72.729,0.82,0.82,775.6,775.6,18.0,146.312,ESO-NTT,1,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:49:46,ONTT.2003-06-19T09:50:37.622,IMAGE,SOFI,MARS
1199,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:41:22.066,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:41:22.066,2003-06-19T09:41:22.0660,-14.54991,-14.54991,,4,1.2,1034,5,SCIENCE,ONTT.2003-06-19T09:41:22.066,IMAGE,OTHER,-3.644101,209.074798,2003-06-19T09:41:22.663Z,1.2,"NB_2.09,NB_BRGAMMA",-52.019693,44.325338,,,LARGE_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:37.777Z,52809.40372762,100150100,mars,MARS,v,SOFI_0648.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.30549,334.30549,2004-06-18T09:41:22Z,POSITION J2000 334.30548999999996 -14.54991,,MARS,1.042,1.042,73.745,0.98,0.98,775.8,775.8,18.0,153.325,ESO-NTT,7,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:39:28,ONTT.2003-06-19T09:41:22.066,IMAGE,SOFI,MARS
1227,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:51:32.359,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:51:32.359,2003-06-19T09:51:32.3591,-14.56839,-14.56839,,4,1.2,1041,5,SCIENCE,ONTT.2003-06-19T09:51:32.359,IMAGE,OTHER,-3.656857,209.093143,2003-06-19T09:51:32.357Z,1.2,"NB_2.09,NB_BRGAMMA",-52.01642,44.289473,,,SMALL_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:38.423Z,52809.41079119,100150101,mars,MARS,v,SOFI_0655.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.29257,334.29257,2004-06-18T09:51:32Z,POSITION J2000 334.29257 -14.56839,,MARS,1.048,1.048,72.623,0.82,0.82,775.6,775.6,18.0,145.658,ESO-NTT,4,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:49:46,ONTT.2003-06-19T09:51:32.359,IMAGE,SOFI,MARS
1231,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:52:44.842,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:52:44.842,2003-06-19T09:52:44.8427,-14.55991,-14.55991,,4,1.2,1045,5,SCIENCE,ONTT.2003-06-19T09:52:44.842,IMAGE,OTHER,-3.646659,209.096038,2003-06-19T09:52:44.843Z,1.2,"NB_2.09,NB_BRGAMMA",-52.007018,44.297422,,,SMALL_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:37.140Z,52809.41163012,100150101,mars,MARS,v,SOFI_0659.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.286,334.286,2004-06-18T09:52:44Z,POSITION J2000 334.286 -14.55991,,MARS,1.049,1.049,72.463,0.82,0.82,775.6,775.6,18.0,144.822,ESO-NTT,8,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:49:46,ONTT.2003-06-19T09:52:44.842,IMAGE,SOFI,MARS
1227,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:53:21.550,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:53:21.550,2003-06-19T09:53:21.5507,-14.56839,-14.56839,,4,1.2,1047,5,SCIENCE,ONTT.2003-06-19T09:53:21.550,IMAGE,OTHER,-3.658842,209.087975,2003-06-19T09:53:21.550Z,1.2,"NB_2.09,NB_BRGAMMA",-52.021402,44.293358,,,SMALL_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:37.510Z,52809.41205498,100150101,mars,MARS,v,SOFI_0661.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.29828,334.29828,2004-06-18T09:53:21Z,POSITION J2000 334.29828 -14.56839,,MARS,1.049,1.049,72.399,0.82,0.82,775.6,775.6,18.0,144.418,ESO-NTT,10,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:49:46,ONTT.2003-06-19T09:53:21.550,IMAGE,SOFI,MARS
1221,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:40:27.603,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:40:27.603,2003-06-19T09:40:27.6031,-14.57166,-14.57166,,4,1.2,1031,5,SCIENCE,ONTT.2003-06-19T09:40:27.603,IMAGE,OTHER,-3.65676,209.10252,2003-06-19T09:40:27.603Z,1.2,"NB_2.09,NB_BRGAMMA",-52.009929,44.278519,,,LARGE_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:39.737Z,52809.40309726,100150100,mars,MARS,v,SOFI_0645.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.28351,334.28351,2004-06-18T09:40:27Z,POSITION J2000 334.28351 -14.57166,,MARS,1.041,1.041,73.844,0.98,0.98,775.8,775.8,18.0,153.941,ESO-NTT,4,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:39:28,ONTT.2003-06-19T09:40:27.603,IMAGE,SOFI,MARS
1234,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:50:55.654,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:50:55.654,2003-06-19T09:50:55.6534,-14.55627,-14.55627,,4,1.2,1039,5,SCIENCE,ONTT.2003-06-19T09:50:55.654,IMAGE,OTHER,-3.642949,209.095543,2003-06-19T09:50:55.653Z,1.2,"NB_2.09,NB_BRGAMMA",-52.004657,44.30214,,,SMALL_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:39.123Z,52809.41036636,100150101,mars,MARS,v,SOFI_0653.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.2851,334.2851,2004-06-18T09:50:55Z,POSITION J2000 334.2851 -14.55627,,MARS,1.048,1.047,72.685,0.82,0.82,775.6,775.6,18.0,146.09,ESO-NTT,2,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:49:46,ONTT.2003-06-19T09:50:55.654,IMAGE,SOFI,MARS
12627,https://dataportal.eso.org/dataPortal/file/ONTT.2003-04-10T10:18:09.541,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-04-10T10:18:09.541,2003-04-10T10:18:09.540,-22.35167,-22.35167,,,,771,,SCIENCE,ONTT.2003-04-10T10:18:09.541,IMAGE,,-0.870579,247.087487,2003-04-10T10:18:09.540Z,0.498,HA#598,-20.181486,17.450314,,FREE,RILD,EMMI/5.11,671.241,664.489,2011-07-13T18:01:45.283Z,52739.42927709,0,Image-RILD_img_obs_Exposures,MICHELE-STAR,,RILD_i_o_Exposures.111.fits,,,59.A-0000,,,294.89166694,294.891667,2004-04-09T10:18:09Z,POSITION J2000 294.891667 -22.35167,FREE,MICHELE-STAR,1.028,1.028,76.496,,,,,19.0,242.199,ESO-NTT,1,RILD_img_obs_Exposures,Images,1,1,2003-04-10T10:17:35,ONTT.2003-04-10T10:18:09.541,IMAGE,EMMI/5.11,MICHELE-STAR
1207,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:41:40.099,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:41:40.099,2003-06-19T09:41:40.0986,-14.55385,-14.55385,,4,1.2,1035,5,SCIENCE,ONTT.2003-06-19T09:41:40.099,IMAGE,OTHER,-3.643582,209.087141,2003-06-19T09:41:40.990Z,1.2,"NB_2.09,NB_BRGAMMA",-52.010868,44.311348,,,LARGE_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:39.403Z,52809.40393633,100150100,mars,MARS,v,SOFI_0649.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.29342,334.29342,2004-06-18T09:41:40Z,POSITION J2000 334.29341999999997 -14.55385,,MARS,1.042,1.042,73.712,0.98,0.98,775.8,775.8,18.0,153.031,ESO-NTT,8,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:39:28,ONTT.2003-06-19T09:41:40.099,IMAGE,SOFI,MARS
1241,https://dataportal.eso.org/dataPortal/file/ONTT.2003-06-19T09:52:07.865,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.2003-06-19T09:52:07.865,2003-06-19T09:52:07.8647,-14.55715,-14.55715,,4,1.2,1043,5,SCIENCE,ONTT.2003-06-19T09:52:07.865,IMAGE,OTHER,-3.645852,209.090438,2003-06-19T09:52:07.863Z,1.2,"NB_2.09,NB_BRGAMMA",-52.010264,44.304929,,,SMALL_FIELD_IMAGING,SOFI,0.0,0.0,2011-07-13T18:43:39.167Z,52809.41120214,100150101,mars,MARS,v,SOFI_0657.fits,,ALVES/ VAIRINHOS/ LOMBARDI/ MOREIRA,71.C-0324(B),THE STRUCTURE OF AN ENTIRE GIANT MOLECULAR CLOUD FROM 0 TO OVER 60 MAGNITUDES OF EXTINCTION,0,334.29109,334.29109,2004-06-18T09:52:07Z,POSITION J2000 334.29109 -14.55715,,MARS,1.048,1.048,72.541,0.82,0.82,775.6,775.6,18.0,145.266,ESO-NTT,6,SOFI_img_obs_AutoJitter,,10,2,2003-06-19T09:49:46,ONTT.2003-06-19T09:52:07.865,IMAGE,SOFI,MARS
