TIMMI.2003-09-06T06:03:45.947,,TIMMI2,MARS
TIMMI.2003-09-06T06:08:17.008,,TIMMI2,MARS
TIMMI.2003-09-06T06:09:30.948,,TIMMI2,MARS
TIMMI.2003-09-06T06:12:43.459,,TIMMI2,MARS
TIMMI.2003-09-06T06:13:44.427,,TIMMI2,MARS
TIMMI.2003-09-06T06:19:55.193,,TIMMI2,MARS
TIMMI.2003-09-06T06:20:09.065,,TIMMI2,MARS
TIMMI.2003-09-06T06:20:23.065,,TIMMI2,MARS
TIMMI.2003-09-06T06:21:48.009,,TIMMI2,MARS
TIMMI.2003-09-06T06:22:02.059,,TIMMI2,MARS
TIMMI.2003-09-06T06:26:56.559,,TIMMI2,MARS
TIMMI.2003-09-06T06:29:02.388,,TIMMI2,MARS
TIMMI.2003-09-06T06:38:46.533,,TIMMI2,MARS
TIMMI.2003-09-06T06:39:00.292,,TIMMI2,MARS
TIMMI.2003-09-06T06:40:32.780,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:40:46.064,,TIMMI2,MARS
TIMMI.2003-09-06T06:42:14.307,,TIMMI2,MARS
TIMMI.2003-09-06T06:45:58.090,,TIMMI2,MARS
TIMMI.2003-09-06T06:47:12.506,,TIMMI2,MARS
TIMMI.2003-09-06T06:50:20.634,,TIMMI2,MARS
TIMMI.2003-09-06T06:52:54.475,,TIMMI2,MARS
TIMMI.2003-09-06T06:56:29.215,,TIMMI2,MARS
TIMMI.2003-09-06T06:57:24.109,,TIMMI2,MARS
TIMMI.2003-09-06T06:57:38.080,,TIMMI2,MARS
TIMMI.2003-09-06T06:57:51.878,,TIMMI2,MARS
TIMMI.2003-09-06T05:59:10.654,,TIMMI2,MARS
TIMMI.2003-09-06T06:01:08.203,,TIMMI2,MARS
TIMMI.2003-09-06T06:01:35.850,,TIMMI2,MARS
TIMMI.2003-09-06T06:02:30.725,,TIMMI2,MARS
TIMMI.2003-09-06T06:05:56.079,,TIMMI2,MARS
TIMMI.2003-09-06T06:10:26.261,,TIMMI2,MARS
TIMMI.2003-09-06T06:12:29.071,,TIMMI2,MARS
TIMMI.2003-09-06T06:13:16.008,,TIMMI2,MARS
TIMMI.2003-09-06T06:13:58.521,,TIMMI2,MARS
TIMMI.2003-09-06T06:25:08.599,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:26:42.925,,TIMMI2,MARS
TIMMI.2003-09-06T06:28:07.705,,TIMMI2,MARS
TIMMI.2003-09-06T06:39:27.676,,TIMMI2,MARS
TIMMI.2003-09-06T06:41:32.829,,TIMMI2,MARS
TIMMI.2003-09-06T06:43:09.511,,TIMMI2,MARS
TIMMI.2003-09-06T06:44:09.535,,TIMMI2,MARS
TIMMI.2003-09-06T06:47:26.155,,TIMMI2,MARS
TIMMI.2003-09-06T06:48:55.335,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:50:34.154,,TIMMI2,MARS
TIMMI.2003-09-06T06:51:06.571,,TIMMI2,MARS
TIMMI.2003-09-06T06:51:46.534,,TIMMI2,MARS
TIMMI.2003-09-06T06:54:48.573,,TIMMI2,MARS
TIMMI.2003-09-06T05:42:49.603,,TIMMI2,MARS
TIMMI.2003-09-06T05:43:29.757,,TIMMI2,MARS
TIMMI.2003-09-06T05:45:51.112,,TIMMI2,MARS
TIMMI.2003-09-06T05:47:00.194,,TIMMI2,MARS
TIMMI.2003-09-06T05:55:22.778,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T05:57:01.746,,TIMMI2,MARS
TIMMI.2003-09-06T06:00:07.281,,TIMMI2,MARS
TIMMI.2003-09-06T06:02:03.250,,TIMMI2,MARS
TIMMI.2003-09-06T06:06:38.295,,TIMMI2,MARS
TIMMI.2003-09-06T06:14:26.250,,TIMMI2,MARS
TIMMI.2003-09-06T06:15:22.932,,TIMMI2,MARS
TIMMI.2003-09-06T06:15:50.853,,TIMMI2,MARS
TIMMI.2003-09-06T06:21:34.339,,TIMMI2,MARS
TIMMI.2003-09-06T06:22:15.681,,TIMMI2,MARS
TIMMI.2003-09-06T06:22:29.000,,TIMMI2,MARS
TIMMI.2003-09-06T06:26:15.671,,TIMMI2,MARS
TIMMI.2003-09-06T06:38:14.991,,TIMMI2,MARS
TIMMI.2003-09-06T06:40:59.440,,TIMMI2,MARS
TIMMI.2003-09-06T06:42:42.028,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:50:06.692,,TIMMI2,MARS
TIMMI.2003-09-06T06:50:48.680,,TIMMI2,MARS
TIMMI.2003-09-06T06:51:33.207,,TIMMI2,MARS
TIMMI.2003-09-06T06:54:07.914,,TIMMI2,MARS
TIMMI.2003-09-06T06:54:21.710,,TIMMI2,MARS
TIMMI.2003-09-06T06:55:31.026,,TIMMI2,MARS
TIMMI.2003-09-06T06:56:02.660,,TIMMI2,MARS
TIMMI.2003-09-06T05:33:45.047,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T05:34:43.791,,TIMMI2,MARS
TIMMI.2003-09-06T05:40:23.693,,TIMMI2,MARS
TIMMI.2003-09-06T05:42:18.237,,TIMMI2,MARS
TIMMI.2003-09-06T05:42:31.728,,TIMMI2,MARS
TIMMI.2003-09-06T05:43:03.097,,TIMMI2,MARS
TIMMI.2003-09-06T05:47:45.752,,TIMMI2,MARS
TIMMI.2003-09-06T05:56:34.273,,TIMMI2,MARS
TIMMI.2003-09-06T05:58:56.487,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:00:35.339,,TIMMI2,MARS
TIMMI.2003-09-06T06:01:21.861,,TIMMI2,MARS
TIMMI.2003-09-06T06:03:59.583,,TIMMI2,MARS
TIMMI.2003-09-06T06:04:55.292,,TIMMI2,MARS
TIMMI.2003-09-06T06:07:20.840,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:09:44.976,,TIMMI2,MARS
TIMMI.2003-09-06T06:15:37.017,,TIMMI2,MARS
TIMMI.2003-09-06T05:40:10.729,,TIMMI2,MARS
TIMMI.2003-09-06T05:42:05.073,,TIMMI2,MARS
TIMMI.2003-09-06T05:44:48.979,,TIMMI2,MARS
TIMMI.2003-09-06T05:46:04.447,,TIMMI2,MARS
TIMMI.2003-09-06T05:46:18.515,,TIMMI2,MARS
TIMMI.2003-09-06T05:47:27.269,,TIMMI2,MARS
TIMMI.2003-09-06T05:33:58.241,,TIMMI2,MARS
TIMMI.2003-09-06T05:39:57.007,,TIMMI2,MARS
TIMMI.2003-09-06T05:40:56.461,,TIMMI2,MARS
TIMMI.2003-09-06T05:41:23.369,,TIMMI2,MARS
TIMMI.2003-09-06T05:44:35.716,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T05:45:19.009,,TIMMI2,MARS
TIMMI.2003-09-06T05:55:49.189,,TIMMI2,MARS
TIMMI.2003-09-06T05:59:24.122,,TIMMI2,MARS
TIMMI.2003-09-06T05:34:57.007,,TIMMI2,MARS
TIMMI.2003-09-06T05:41:51.472,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T05:47:13.794,,TIMMI2,MARS
TIMMI.2003-09-06T05:48:26.045,,TIMMI2,MARS
TIMMI.2003-09-06T05:51:01.032,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T05:52:13.523,,TIMMI2,MARS
TIMMI.2003-09-06T05:53:23.486,,TIMMI2,MARS
TIMMI.2003-09-06T05:54:08.786,,TIMMI2,MARS
TIMMI.2003-09-06T05:54:22.381,,TIMMI2,MARS
TIMMI.2003-09-06T05:54:49.876,,TIMMI2,MARS
TIMMI.2003-09-06T06:02:16.807,,TIMMI2,MARS
TIMMI.2003-09-06T06:05:42.340,,TIMMI2,MARS
TIMMI.2003-09-06T06:06:24.600,,TIMMI2,MARS
TIMMI.2003-09-06T06:07:48.747,,TIMMI2,MARS
TIMMI.2003-09-06T06:08:30.762,,TIMMI2,MARS
TIMMI.2003-09-06T06:09:58.544,,TIMMI2,MARS
TIMMI.2003-09-06T06:13:30.108,,TIMMI2,MARS
TIMMI.2003-09-06T06:14:54.791,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:17:06.524,,TIMMI2,MARS
TIMMI.2003-09-06T05:48:12.783,,TIMMI2,MARS
TIMMI.2003-09-06T05:51:41.529,,TIMMI2,MARS
TIMMI.2003-09-06T05:51:59.784,,TIMMI2,MARS
TIMMI.2003-09-06T05:55:35.798,,TIMMI2,MARS
TIMMI.2003-09-06T05:56:03.042,,TIMMI2,MARS
TIMMI.2003-09-06T05:57:15.430,,TIMMI2,MARS
TIMMI.2003-09-06T05:57:28.870,,TIMMI2,MARS
TIMMI.2003-09-06T06:00:21.831,,TIMMI2,MARS
TIMMI.2003-09-06T06:01:49.265,,TIMMI2,MARS
TIMMI.2003-09-06T06:03:17.634,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:04:13.835,,TIMMI2,MARS
TIMMI.2003-09-06T06:05:13.586,,TIMMI2,MARS
TIMMI.2003-09-06T06:08:02.990,,TIMMI2,MARS
TIMMI.2003-09-06T06:10:40.407,,TIMMI2,MARS
TIMMI.2003-09-06T06:12:00.977,,TIMMI2,MARS
TIMMI.2003-09-06T06:12:57.453,,TIMMI2,MARS
TIMMI.2003-09-06T06:14:12.077,,TIMMI2,MARS
TIMMI.2003-09-06T06:16:52.258,,TIMMI2,MARS
TIMMI.2003-09-06T06:17:20.383,,TIMMI2,MARS
TIMMI.2003-09-06T06:19:02.426,,TIMMI2,MARS
TIMMI.2003-09-06T06:19:15.216,,TIMMI2,MARS
TIMMI.2003-09-06T06:28:48.999,,TIMMI2,MARS
TIMMI.2003-09-06T06:38:01.117,,TIMMI2,MARS
TIMMI.2003-09-06T06:04:27.507,,TIMMI2,MARS
TIMMI.2003-09-06T06:06:52.345,,TIMMI2,MARS
TIMMI.2003-09-06T06:08:58.535,,TIMMI2,MARS
TIMMI.2003-09-06T06:12:14.785,,TIMMI2,MARS
TIMMI.2003-09-06T06:15:09.015,,TIMMI2,MARS
TIMMI.2003-09-06T06:16:38.244,,TIMMI2,MARS
TIMMI.2003-09-06T06:19:28.359,,TIMMI2,MARS
TIMMI.2003-09-06T06:20:54.215,,TIMMI2,MARS
TIMMI.2003-09-06T06:26:02.195,,TIMMI2,MARS
TIMMI.2003-09-06T06:27:54.377,,TIMMI2,MARS
TIMMI.2003-09-06T06:37:47.718,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:43:55.613,,TIMMI2,MARS
TIMMI.2003-09-06T06:44:22.679,,TIMMI2,MARS
TIMMI.2003-09-06T06:49:22.453,,TIMMI2,MARS
TIMMI.2003-09-06T06:17:34.335,,TIMMI2,MARS
TIMMI.2003-09-06T06:18:34.944,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:18:48.900,,TIMMI2,MARS
TIMMI.2003-09-06T06:21:07.734,,TIMMI2,MARS
TIMMI.2003-09-06T06:21:21.327,,TIMMI2,MARS
TIMMI.2003-09-06T06:25:22.173,,TIMMI2,MARS
TIMMI.2003-09-06T06:25:35.516,,TIMMI2,MARS
TIMMI.2003-09-06T06:26:29.226,,TIMMI2,MARS
TIMMI.2003-09-06T06:28:21.518,,TIMMI2,MARS
TIMMI.2003-09-06T06:28:35.280,,TIMMI2,MARS
TIMMI.2003-09-06T06:38:28.298,,TIMMI2,MARS
TIMMI.2003-09-06T06:39:13.587,,TIMMI2,MARS
TIMMI.2003-09-06T06:46:11.672,,TIMMI2,MARS
TIMMI.2003-09-06T06:52:41.273,,TIMMI2,MARS
TIMMI.2003-09-06T06:53:54.637,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:56:15.800,,TIMMI2,MARS
TIMMI.2003-09-06T06:56:56.820,,TIMMI2,MARS
TIMMI.2003-09-06T06:55:44.569,,TIMMI2,MARS
TIMMI.2003-09-06T06:56:43.014,,TIMMI2,MARS
TIMMI.2003-09-14T05:32:18.994,,TIMMI2,MARS
TIMMI.2003-09-14T05:33:21.113,IMAGE,TIMMI2,MARS
TIMMI.2003-09-14T05:33:39.690,,TIMMI2,MARS
TIMMI.2003-09-14T05:36:17.197,,TIMMI2,MARS
TIMMI.2003-09-14T05:42:12.172,SPECTRUM,TIMMI2,MARS
TIMMI.2003-09-14T05:31:32.901,IMAGE,TIMMI2,MARS
TIMMI.2003-09-06T06:41:13.667,,TIMMI2,MARS
TIMMI.2003-09-06T06:42:55.785,,TIMMI2,MARS
TIMMI.2003-09-06T06:43:23.381,,TIMMI2,MARS
TIMMI.2003-09-06T06:45:28.866,,TIMMI2,MARS
TIMMI.2003-09-06T06:46:44.305,,TIMMI2,MARS
TIMMI.2003-09-06T06:46:57.951,,TIMMI2,MARS
TIMMI.2003-09-06T06:49:50.039,,TIMMI2,MARS
TIMMI.2003-09-06T06:52:00.118,,TIMMI2,MARS
TIMMI.2003-09-06T06:54:35.237,,TIMMI2,MARS
TIMMI.2003-09-06T06:55:03.893,,TIMMI2,MARS
TIMMI.2003-09-06T06:57:10.943,,TIMMI2,MARS
TIMMI.2003-09-14T05:35:18.182,,TIMMI2,MARS
TIMMI.2003-09-14T05:43:09.869,,TIMMI2,MARS
TIMMI.2003-09-14T05:32:05.325,,TIMMI2,MARS
TIMMI.2003-09-14T05:43:24.373,,TIMMI2,MARS
TIMMI.2003-09-14T05:43:52.398,,TIMMI2,MARS
TIMMI.2003-09-06T06:16:04.837,,TIMMI2,MARS
TIMMI.2003-09-06T06:16:24.080,,TIMMI2,MARS
TIMMI.2003-09-06T06:25:49.079,,TIMMI2,MARS
TIMMI.2003-09-06T06:27:14.554,,TIMMI2,MARS
TIMMI.2003-09-06T06:27:27.713,,TIMMI2,MARS
TIMMI.2003-09-06T06:42:00.342,,TIMMI2,MARS
TIMMI.2003-09-06T06:47:40.417,,TIMMI2,MARS
TIMMI.2003-09-06T06:49:08.755,,TIMMI2,MARS
TIMMI.2003-09-06T06:51:20.116,,TIMMI2,MARS
TIMMI.2003-09-06T06:55:17.520,,TIMMI2,MARS
TIMMI.2003-09-14T05:35:49.943,,TIMMI2,MARS
TIMMI.2003-09-14T05:42:55.798,,TIMMI2,MARS
WFI.2003-07-29T10:59:32.568,IMAGE,WFI,MARS
WFI.2003-07-29T10:57:20.637,IMAGE,WFI,MARS
WFI.2003-07-29T10:50:46.093,IMAGE,WFI,MARS
WFI.2003-07-29T10:43:33.720,IMAGE,WFI,MARS
